"color","num_critic_for_reviews","duration","gross","movie_title","num_voted_users","num_user_for_reviews","language","country","budget","title_year","imdb_score","movie_facebook_likes"
"Color",98,118,75668868,"Star Trek: Generations ",60504,249,"English","USA",3.5e+07,1994,6.6,0
"Color",273,122,6594136,"The Grandmaster ",24557,111,"Mandarin","Hong Kong",38600000,2013,6.5,13000
"Color",279,120,58700247,"Water for Elephants ",95367,260,"English","USA",3.8e+07,2011,6.9,33000
" Black and White",65,146,50668906,"The Hurricane ",76016,265,"English","USA",3.8e+07,1999,7.6,0
"Color",98,115,39177215,"Enough ",30667,234,"English","USA",3.8e+07,2002,5.6,0
"Color",116,123,40334024,"Heartbreakers ",44168,216,"English","USA",3.5e+07,2001,6.2,989
"Color",76,94,71038190,"Paul Blart: Mall Cop 2 ",23473,123,"English","USA",3e+07,2015,4.4,8000
"Color",106,102,24044532,"Angel Eyes ",19686,180,"English","USA",3.8e+07,2001,5.6,689
"Color",55,98,22770864,"Joe Somebody ",8433,85,"English","USA",3.8e+07,2001,5.5,168
"Color",172,133,18653746,"The Ninth Gate ",137722,638,"English","Spain",3.8e+07,1999,6.7,0
"Color",47,118,17305211,"Extreme Measures ",14066,75,"English","USA",3.8e+07,1996,6.1,352
"Color",107,105,16991902,"Rock Star ",34592,191,"English","USA",5.7e+07,2001,6.2,0
"Color",323,109,47536959,"Precious ",86955,275,"English","USA",1e+07,2009,7.3,12000
"Color",37,129,10300000,"White Squall ",17859,89,"English","USA",3.8e+07,1996,6.6,911
"Color",297,109,13782838,"The Thing ",258078,911,"English","USA",1.5e+07,1982,8.2,23000
"Color",302,127,41997790,"Riddick ",125305,343,"English","USA",3.8e+07,2013,6.4,39000
"Color",38,118,6482195,"Switchback ",9740,81,"English","USA",3.7e+07,1997,6.4,389
"Color",31,110,623374,"Texas Rangers ",4757,67,"English","USA",3.8e+07,2001,5.2,474
"Color",118,90,7871693,"City of Ember ",52908,102,"English","USA",5.5e+07,2008,6.5,0
"Color",546,144,16377274,"The Master ",105144,405,"English","USA",3.2e+07,2012,7.1,27000
" Black and White",86,130,9589875,"The Express ",16673,45,"English","USA",4e+07,2008,7.3,0
"Color",194,112,34912982,"The 5th Wave ",55617,266,"English","USA",3.8e+07,2016,5.2,14000
"Color",437,133,109712885,"Creed ",146708,362,"English","USA",3.5e+07,2015,7.7,70000
"Color",378,150,92173235,"The Town ",280228,420,"English","USA",3.7e+07,2010,7.6,29000
"Color",170,110,41102171,"What to Expect When You're Expecting ",57266,89,"English","USA",4e+07,2012,5.7,14000
"Color",341,96,60338891,"Burn After Reading ",248468,545,"English","USA",3.7e+07,2008,7,0
"Color",139,96,48006503,"Nim's Island ",28109,110,"English","USA",3.7e+07,2008,6,0
"Color",393,123,26903709,"Rush ",312629,475,"English","UK",3.8e+07,2013,8.1,83000
"Color",224,188,22450975,"Magnolia ",241030,1437,"English","USA",3.7e+07,1999,8,13000
"Color",203,107,44867349,"Cop Out ",75347,176,"English","USA",3.7e+07,2010,5.6,0
"Color",148,110,46813366,"How to Be Single ",39440,83,"English","USA",3.8e+07,2016,6.1,15000
"Color",131,113,72279690,"Dolphin Tale ",17948,86,"English","USA",3.7e+07,2011,6.9,0
"Color",350,122,191449475,"Twilight ",348007,1535,"English","USA",3.7e+07,2008,5.2,19000
"Color",129,116,71026631,"John Q ",98899,394,"English","USA",3.6e+07,2002,7,0
"Color",40,93,68208190,"Blue Streak ",60572,144,"English","USA",6.5e+07,1999,6.3,0
"Color",289,118,150368971,"We're the Millers ",316671,301,"English","USA",3.7e+07,2013,7,35000
"Color",72,93,50129186,"Breakdown ",38399,218,"English","USA",3.6e+07,1997,6.9,0
"Color",89,121,55500000,"Never Say Never Again ",48636,214,"English","UK",3.6e+07,1983,6.2,0
"Color",265,101,50213619,"Hot Tub Time Machine ",139184,243,"English","USA",3.6e+07,2010,6.4,12000
"Color",54,107,42019483,"Dolphin Tale 2 ",6069,33,"English","USA",3.6e+07,2014,6.4,0
"Color",126,124,23360779,"Reindeer Games ",31113,212,"English","USA",3.4e+07,2000,5.7,852
"Color",110,109,26183197,"A Man Apart ",38348,135,"English","USA",3.6e+07,2003,6.1,0
"Color",138,105,20991497,"Aloha ",39778,172,"English","USA",3.7e+07,2015,5.4,11000
"Color",31,130,13052741,"Ghosts of Mississippi ",8531,57,"English","USA",3.6e+07,1996,6.7,591
"Color",95,127,14378353,"Snow Falling on Cedars ",12375,194,"English","USA",3.6e+07,1999,6.8,846
"Color",267,114,33037754,"The Rite ",75864,197,"English","USA",3.7e+07,2011,6,23000
"Color",175,106,12339633,"Gattaca ",220591,641,"English","USA",3.6e+07,1997,7.8,17000
"Color",63,95,2954405,"Isn't She Great ",1977,64,"English","USA",3.6e+07,2000,5.3,133
"Color",85,81,30105968,"Space Chimps ",8860,45,"English","USA",3.7e+07,2008,4.5,279
"Color",44,95,37788228,"Head of State ",15046,80,"English","USA",35200000,2003,5.4,638
"Color",334,108,277313371,"The Hangover ",583341,626,"English","USA",3.5e+07,2009,7.8,24000
"Color",78,105,2126511,"Ip Man 3 ",21912,45,"Cantonese","Hong Kong",3.6e+07,2015,7.2,12000
"Color",199,95,205399422,"Austin Powers: The Spy Who Shagged Me ",181225,784,"English","USA",3.3e+07,1999,6.6,0
"Color",186,126,251188924,"Batman ",269033,817,"English","USA",3.5e+07,1989,7.6,12000
"Color",77,102,1068392,"There Be Dragons ",3865,53,"English","Spain",3.6e+07,2011,5.9,2000
"Color",68,121,144731527,"Lethal Weapon 3 ",128010,136,"English","USA",3.5e+07,1992,6.7,0
"Color",261,129,255950375,"The Blind Side ",223127,420,"English","USA",2.9e+07,2009,7.7,38000
"Color",122,88,112692062,"Spy Kids ",84325,205,"English","USA",3.5e+07,2001,5.4,0
"Color",340,106,117528646,"Horrible Bosses ",353442,387,"English","USA",3.5e+07,2011,6.9,31000
"Color",493,110,171031347,"True Grit ",240962,724,"English","USA",3.8e+07,2010,7.7,36000
"Color",208,109,124732962,"The Devil Wears Prada ",286178,631,"English","USA",3.5e+07,2006,6.8,0
"Color",134,143,82300000,"Star Trek: The Motion Picture ",63330,405,"English","USA",3.5e+07,1979,6.4,0
"Color",275,120,134455175,"Identity Thief ",97664,232,"English","USA",3.5e+07,2013,5.7,17000
"Color",120,128,79100000,"Cape Fear ",127503,261,"English","USA",3.5e+07,1991,7.3,0
"Color",144,123,81159365,"21 ",191470,278,"English","USA",3.5e+07,2008,6.8,0
"Color",332,129,110008260,"Trainwreck ",94241,309,"English","Japan",3.5e+07,2015,6.3,25000
"Color",104,105,67962333,"Guess Who ",33887,160,"English","USA",3.5e+07,2005,5.9,919
"Color",116,162,78651430,"The English Patient ",142067,457,"English","USA",2.7e+07,1996,7.4,0
"Color",177,138,64604977,"L.A. Confidential ",414219,625,"English","USA",3.5e+07,1997,8.3,11000
"Color",127,100,63939454,"Sky High ",61321,217,"English","USA",3.5e+07,2005,6.2,0
"Color",83,90,63826569,"In & Out ",32416,138,"English","USA",3.5e+07,1997,6.3,0
"Color",97,108,60054449,"Species ",61018,140,"English","USA",3.5e+07,1995,5.8,0
"Color",256,101,26505000,"A Nightmare on Elm Street ",149285,668,"English","USA",1800000,1984,7.5,10000
"Color",225,109,61280963,"The Cell ",79877,677,"English","USA",3.3e+07,2000,6.3,0
"Color",83,132,56876365,"The Man in the Iron Mask ",125219,244,"English","USA",3.5e+07,1998,6.4,0
"Color",160,123,59699513,"Secretariat ",20827,136,"English","USA",3.5e+07,2010,7.2,0
"Color",191,87,54132596,"TMNT ",53786,211,"English","Hong Kong",3.4e+07,2007,6.3,0
"Color",74,109,52277485,"Radio ",32370,196,"English","USA",3.5e+07,2003,6.9,0
"Color",238,109,55802754,"Friends with Benefits ",270228,194,"English","USA",3.5e+07,2011,6.6,41000
"Color",177,92,55291815,"Neighbors 2: Sorority Rising ",28041,111,"English","USA",3.5e+07,2016,6,0
"Color",405,125,83299761,"Saving Mr. Banks ",117719,306,"English","USA",3.5e+07,2013,7.5,39000
"Color",61,202,48169908,"Malcolm X ",63923,156,"English","USA",3.3e+07,1992,7.7,0
"Color",285,134,67523385,"This Is 40 ",104005,248,"English","USA",3.5e+07,2012,6.2,18000
"Color",124,88,49474048,"Old Dogs ",31191,120,"English","USA",3.5e+07,2009,5.4,0
"Color",164,92,45802315,"Underworld: Rise of the Lycans ",119974,169,"English","USA",3.5e+07,2009,6.6,0
"Color",120,91,43792641,"License to Wed ",32157,119,"English","USA",3.5e+07,2007,5.3,913
"Color",90,75,57651794,"The Benchwarmers ",40651,209,"English","USA",3.3e+07,2006,5.6,0
"Color",120,98,43894863,"Must Love Dogs ",25883,262,"English","USA",3e+07,2005,5.9,0
"Color",117,147,41954997,"Donnie Brasco ",225122,234,"English","USA",3.5e+07,1997,7.8,0
"Color",226,100,39532308,"Resident Evil ",198701,1138,"English","UK",3.3e+07,2002,6.7,0
"Color",223,120,76600000,"Poltergeist ",105446,321,"English","USA",10700000,1982,7.4,11000
"Color",193,104,39692139,"The Ladykillers ",84131,400,"English","USA",3.5e+07,2004,6.2,0
"Color",228,103,40687294,"Max Payne ",107772,398,"English","Canada",3.5e+07,2008,5.4,0
"Color",360,109,37553932,"In Time ",304318,463,"English","USA",4e+07,2011,6.7,52000
"Color",148,104,37481242,"The Back-up Plan ",40654,97,"English","USA",3.5e+07,2010,5.3,0
"Color",128,112,39026186,"Something Borrowed ",48019,153,"English","USA",3.5e+07,2011,5.9,13000
"Color",46,95,33422806,"Black Knight ",30771,164,"English","USA",5e+07,2001,4.8,0
"Color",63,102,33423521,"Street Fighter ",53115,282,"English","Japan",3.5e+07,1994,3.8,0
" Black and White",193,150,32519322,"The Pianist ",497946,761,"English","France",3.5e+07,2002,8.5,21000
"Color",208,122,31598308,"From Hell ",124765,541,"English","USA",3.5e+07,2001,6.8,0
"Color",122,101,37617947,"The Nativity Story ",8143,203,"English","USA",3e+07,2006,6.8,0
"Color",228,108,32048809,"House of Wax ",94456,576,"English","Australia",3e+07,2005,5.3,0
"Color",212,98,33987757,"Closer ",168314,903,"English","USA",2.7e+07,2004,7.3,12000
"Color",392,137,37304950,"J. Edgar ",102728,279,"English","USA",3.5e+07,2011,6.6,16000
"Color",208,112,30691439,"Mirrors ",86205,232,"English","USA",3.5e+07,2008,6.2,5000
"Color",137,101,30307804,"Queen of the Damned ",43991,695,"English","USA",3.5e+07,2002,5.2,0
"Color",119,103,30669413,"Predator 2 ",105478,291,"English","USA",3.5e+07,1990,6.2,0
"Color",195,101,28687835,"Untraceable ",40964,245,"English","USA",3.5e+07,2008,6.2,0
"Color",95,112,26494611,"Blast from the Past ",48621,239,"English","USA",3.5e+07,1999,6.6,0
"Color",164,102,25266129,"Jersey Girl ",54346,358,"English","USA",3.5e+07,2004,6.2,0
"Color",211,101,25863915,"Alex Cross ",28257,151,"English","USA",3.5e+07,2012,5.1,11000
"Color",91,155,25078937,"Midnight in the Garden of Good and Evil ",31751,216,"English","USA",3e+07,1997,6.6,0
"Color",97,109,28995450,"Nanny McPhee Returns ",19230,59,"English","UK",3.5e+07,2010,6.1,0
"Color",32,140,24276500,"Hoffa ",17124,68,"English","USA",3.5e+07,1992,6.6,949
"Color",270,108,20981633,"The X Files: I Want to Believe ",78256,492,"English","USA",3e+07,2008,5.9,0
"Color",89,96,22913677,"Ella Enchanted ",47800,244,"English","USA",3.5e+07,2004,6.3,0
"Color",219,123,34531832,"Concussion ",44788,138,"English","UK",3.5e+07,2015,7.1,23000
"Color",180,106,28064226,"Abduction ",65044,173,"English","USA",3.5e+07,2011,5,13000
"Color",93,76,19447478,"Valiant ",15788,80,"English","UK",3.5e+07,2005,5.6,538
"Color",173,107,19389454,"Wonder Boys ",54643,335,"English","USA",5.5e+07,2000,7.4,0
"Color",121,82,25871834,"Superhero Movie ",52052,173,"English","USA",3.5e+07,2008,4.5,0
"Color",298,109,19692608,"Broken City ",63548,134,"English","USA",3.5e+07,2013,6.2,0
"Color",158,99,19294901,"Cursed ",26126,325,"English","USA",3.5e+07,2005,5,0
"Color",248,91,20275446,"Premium Rush ",95274,178,"English","USA",3.5e+07,2012,6.5,20000
"Color",155,87,34507079,"Hot Pursuit ",34948,118,"English","USA",3.5e+07,2015,5.1,0
"Color",105,125,18306166,"The Four Feathers ",28130,215,"English","UK",3.5e+07,2002,6.5,0
"Color",224,118,17609982,"Parker ",90046,141,"English","USA",3.5e+07,2013,6.2,17000
"Color",129,98,16831505,"Wimbledon ",51842,173,"English","UK",3.1e+07,2004,6.3,0
"Color",101,92,17596256,"Furry Vengeance ",12399,84,"English","USA",3.5e+07,2010,3.8,0
"Color",227,92,14998070,"Lions for Lambs ",41170,298,"English","USA",3.5e+07,2007,6.2,0
"Color",13,115,14587732,"Flight of the Intruder ",4795,39,"English","USA",3.5e+07,1991,5.7,452
"Color",171,120,18317151,"Walk Hard: The Dewey Cox Story ",55630,200,"English","USA",3.5e+07,2007,6.7,0
"Color",119,111,11405825,"The Shipping News ",28542,208,"English","USA",3.5e+07,2001,6.8,0
"Color",44,94,13264986,"American Outlaws ",12077,162,"English","USA",3.5e+07,2001,6,433
"Color",188,100,10991381,"The Young Victoria ",44931,100,"English","UK",3.5e+07,2009,7.3,0
"Color",166,101,10268846,"Whiteout ",31918,142,"English","USA",3.5e+07,2009,5.5,0
"Color",584,139,13303319,"The Tree of Life ",136367,975,"English","USA",3.2e+07,2011,6.7,39000
"Color",67,91,10076136,"Knock Off ",11512,141,"English","Aruba",3.5e+07,1998,4.8,471
"Color",233,109,10499968,"Sabotage ",47498,212,"English","USA",3.5e+07,2014,5.7,10000
"Color",112,102,7659747,"The Order ",14962,204,"English","USA",3.8e+07,2003,5.1,704
"Color",151,103,7948159,"Punisher: War Zone ",48999,280,"English","USA",3.5e+07,2008,6,0
"Color",63,83,11631245,"Zoom ",15015,113,"English","USA",3.5e+07,2006,4.2,494
"Color",335,123,10137502,"The Walk ",77394,195,"English","USA",3.5e+07,2015,7.4,24000
"Color",24,101,6448817,"Warriors of Virtue ",2189,31,"English","USA",3.5e+07,1997,4.6,0
"Color",147,117,7458269,"A Good Year ",70698,196,"English","USA",3.5e+07,2006,6.9,9000
"Color",10,114,4651977,"Radio Flyer ",10410,71,"English","USA",3.5e+07,1992,6.9,892
"Color",12,330,4496583,"Blood In, Blood Out ",23181,129,"English","USA",3.5e+07,1993,8,6000
"Color",50,121,2221994,"Smilla's Sense of Snow ",11747,99,"English","Denmark",3.5e+07,1997,6.4,561
"Color",149,114,6592103,"Femme Fatale ",28584,232,"English","France",3.5e+07,2002,6.3,675
"Color",95,148,630779,"Ride with the Devil ",11101,159,"English","USA",3.5e+07,1999,6.8,633
"Color",297,113,102413606,"The Maze Runner ",310903,524,"English","USA",3.4e+07,2014,6.8,38000
"Color",90,91,10214013,"Unfinished Business ",23072,89,"English","USA",3.5e+07,2015,5.4,0
"Color",56,139,32000000,"The Age of Innocence ",36267,150,"English","USA",3e+07,1993,7.2,0
"Color",274,96,10139254,"The Fountain ",190990,915,"English","USA",3.5e+07,2006,7.3,23000
"Color",68,102,11227940,"Chill Factor ",8367,94,"English","USA",3.4e+07,1999,5.2,120
"Color",98,96,183125,"Stolen ",36914,86,"English","USA",3.5e+07,2012,5.5,0
"Color",256,101,15081783,"Ponyo ",85589,144,"Japanese","Japan",3.4e+07,2008,7.7,0
"Color",117,128,37432299,"The Longest Ride ",50041,116,"English","USA",3.4e+07,2015,7.1,23000
"Color",107,109,10654581,"The Astronaut's Wife ",45497,260,"English","USA",3.4e+07,1999,5.3,1000
"Color",52,114,6543194,"I Dreamed of Africa ",3740,61,"English","USA",3.4e+07,2000,5.6,314
"Color",135,105,13101142,"Playing for Keeps ",23916,50,"English","USA",3.5e+07,2012,5.7,0
"Color",211,141,8324748,"Mandela: Long Walk to Freedom ",21223,108,"English","UK",3.5e+07,2013,7.1,13000
"Color",81,138,141340178,"A Few Good Men ",181879,319,"English","USA",4e+07,1992,7.6,0
"Color",107,101,51758599,"Exit Wounds ",27580,232,"English","USA",3.3e+07,2001,5.5,742
"Color",100,99,117559438,"Big Momma's House ",66941,148,"English","USA",3e+07,2000,5.1,1000
"Color",60,85,4091,"Thunder and the House of Magic ",4265,16,"English","Belgium",3.4e+07,2013,6.3,0
"Color",195,89,21426805,"The Darkest Hour ",49312,211,"English","USA",3e+07,2011,4.9,0
"Color",121,99,35057332,"Step Up Revolution ",45394,72,"English","USA",3.3e+07,2012,6.5,19000
"Color",285,105,34014398,"Snakes on a Plane ",115649,1033,"English","Germany",3.3e+07,2006,5.6,4000
"Color",103,97,28927720,"The Watcher ",22220,181,"English","USA",3.3e+07,2000,5.3,463
"Color",192,140,33682273,"The Punisher ",124242,622,"English","USA",3.3e+07,2004,6.5,4000
"Color",90,118,4280577,"Goal! The Dream Begins ",50919,114,"English","USA",1e+07,2005,6.8,0
"Color",258,94,17120019,"Safe ",83097,134,"English","USA",3e+07,2012,6.5,12000
"Color",56,124,8406264,"Pushing Tin ",24826,175,"English","USA",3.8e+07,1999,6,783
"Color",197,134,309125409,"Star Wars: Episode VI - Return of the Jedi ",681857,647,"English","USA",32500000,1983,8.4,14000
"Color",254,113,10955425,"Doomsday ",62770,396,"English","UK",3e+07,2008,6,0
"Color",299,124,34180954,"The Reader ",189812,370,"English","USA",3.2e+07,2008,7.6,15000
"Color",152,97,173381405,"Elf ",147597,395,"English","USA",3.3e+07,2003,6.9,21000
"Color",53,123,104632573,"Phenomenon ",63839,118,"English","USA",3.2e+07,1996,6.4,0
"Color",67,99,81150692,"Snow Dogs ",20219,100,"English","Canada",3.5e+07,2002,5.1,0
"Color",88,101,60328558,"Scrooged ",61396,159,"English","USA",3.2e+07,1988,7,11000
"Color",163,92,80197993,"Nacho Libre ",65551,441,"English","Germany",3.2e+07,2006,5.7,0
"Color",371,131,169076745,"Bridesmaids ",218711,485,"English","USA",32500000,2011,6.8,27000
"Color",418,107,101470202,"This Is the End ",310540,669,"English","USA",3.2e+07,2013,6.7,97000
"Color",131,103,50041732,"Stigmata ",54390,398,"English","USA",2.9e+07,1999,6.2,0
"Color",98,129,48814909,"Men of Honor ",89424,224,"English","USA",3.2e+07,2000,7.2,0
"Color",119,107,57744720,"Takers ",46961,132,"English","USA",2e+07,2010,6.2,0
"Color",133,89,21784432,"The Big Wedding ",37493,108,"English","USA",3.5e+07,2013,5.6,0
"Color",88,113,37911876,"Big Mommas: Like Father, Like Son ",19671,47,"English","USA",3.2e+07,2011,4.4,0
"Color",522,93,54696902,"Source Code ",379462,571,"English","USA",3.2e+07,2011,7.5,56000
"Color",43,120,36733909,"Alive ",38949,112,"English","USA",3.2e+07,1993,7.1,0
"Color",224,98,35063732,"The Number 23 ",164608,383,"English","USA",3.2e+07,2007,6.4,10000
"Color",122,105,99462,"The Young and Prodigious T.S. Spivet ",11347,28,"English","France",3.3e+07,2013,7.1,5000
"Color",75,98,32701088,"Dreamer: Inspired by a True Story ",10018,108,"English","USA",3.2e+07,2005,6.9,0
"Color",441,96,31493782,"A History of Violence ",186606,1125,"English","USA",3.2e+07,2005,7.5,0
"Color",163,87,43095600,"Transporter 2 ",156267,340,"English","France",3.2e+07,2005,6.3,0
" Black and White",63,107,18636537,"The Quick and the Dead ",69197,216,"English","Japan",3.2e+07,1995,6.4,0
"Color",90,90,17848322,"Laws of Attraction ",18771,102,"English","Ireland",2.8e+07,2004,5.9,702
"Color",163,121,16640210,"Bringing Out the Dead ",53028,382,"English","USA",5.5e+07,1999,6.8,0
"Color",197,119,13763130,"Repo Men ",87768,187,"English","USA",3.2e+07,2010,6.3,12000
"Color",93,107,10956379,"Dragon Wars: D-War ",21506,364,"English","South Korea",3.5e+07,2007,3.6,0
"Color",15,110,4357000,"Bogus ",5176,30,"English","USA",3e+07,1996,5.3,350
"Color",260,100,22525921,"The Incredible Burt Wonderstone ",60596,158,"English","USA",3e+07,2013,5.9,13000
"Color",18,75,3562749,"Cats Don't Dance ",5600,49,"English","USA",3.2e+07,1997,6.9,643
"Color",70,132,2899970,"Cradle Will Rock ",8039,161,"English","USA",3.2e+07,1999,6.9,625
" Black and White",183,105,1304837,"The Good German ",21481,175,"English","USA",3.2e+07,2006,6.1,559
